gds_lclsf_cd,gds_lclsf_nm,gds_mclsf_cd,gds_mclsf_nm,gds_sclsf_cd,gds_sclsf_nm
06,과실류,13,파인애플,98,파인애플(수입)
06,과실류,13,파인애플,99,기타
06,과실류,14,감귤,00,감귤(일반)
06,과실류,14,감귤,01,조생귤
06,과실류,14,감귤,02,중생귤
06,과실류,14,감귤,03,만생귤
06,과실류,14,감귤,04,비가림감귤
06,과실류,14,감귤,05,하우스감귤
06,과실류,14,감귤,06,극조생감귤
06,과실류,14,감귤,12,하루미
06,과실류,14,감귤,13,온주
06,과실류,14,감귤,14,마르메르
06,과실류,14,감귤,15,성전
06,과실류,14,감귤,16,세또미
06,과실류,14,감귤,17,홍미향
06,과실류,14,감귤,18,타로코
06,과실류,14,감귤,19,타이벡감귤
06,과실류,14,감귤,20,풋귤(청귤)
06,과실류,14,감귤,98,감귤(수입)
06,과실류,14,감귤,99,기타
06,과실류,15,만감,00,만감(일반)
06,과실류,15,만감,01,하귤
06,과실류,15,만감,02,팔삭
06,과실류,15,만감,03,이예감
06,과실류,15,만감,04,한라봉
06,과실류,15,만감,05,영귤
06,과실류,15,만감,06,진지향
06,과실류,15,만감,07,천혜향
06,과실류,15,만감,08,황금향
06,과실류,15,만감,09,레드향
06,과실류,15,만감,10,한라향
06,과실류,15,만감,11,카라향
06,과실류,15,만감,99,기타
06,과실류,16,탄제린,01,탄제린(일반)
06,과실류,16,탄제린,03,탄젤로
06,과실류,16,탄제린,04,탄골
06,과실류,16,탄제린,05,세미놀
06,과실류,16,탄제린,06,미네올라
06,과실류,16,탄제린,98,탄제린(수입)
06,과실류,16,탄제린,99,기타
06,과실류,17,레몬,01,레몬(일반)
06,과실류,17,레몬,02,라임
06,과실류,17,레몬,03,펜시
06,과실류,17,레몬,04,초이스
06,과실류,17,레몬,05,핑거라임
06,과실류,17,레몬,97,라임(수입)
06,과실류,17,레몬,98,레몬(수입)
06,과실류,17,레몬,99,기타
06,과실류,18,오렌지,00,오렌지(일반)
06,과실류,18,오렌지,01,청견
06,과실류,18,오렌지,02,네블
06,과실류,18,오렌지,03,발렌시아
06,과실류,18,오렌지,04,레인레이트
06,과실류,18,오렌지,05,미드나잇
06,과실류,18,오렌지,06,델타
06,과실류,18,오렌지,07,카라카라
06,과실류,18,오렌지,08,모로
06,과실류,18,오렌지,10,타로코 오렌지
06,과실류,18,오렌지,97,네블(수입)
06,과실류,18,오렌지,98,오렌지(수입)
06,과실류,18,오렌지,99,기타
06,과실류,19,자몽,01,자몽(일반)
06,과실류,19,자몽,02,화이트
06,과실류,19,자몽,03,레드
06,과실류,19,자몽,04,화이트루비
06,과실류,19,자몽,05,레드루비
06,과실류,19,자몽,06,스타루비
06,과실류,19,자몽,07,스위티
06,과실류,19,자몽,96,스위티(수입)
06,과실류,19,자몽,97,메로골드(수입)
06,과실류,19,자몽,98,자몽(수입)
06,과실류,19,자몽,99,기타
06,과실류,20,유자,01,유자(일반)
06,과실류,20,유자,98,유자(수입)
06,과실류,21,금감,01,금감(일반)
06,과실류,22,오디,01,오디(일반)
06,과실류,22,오디,02,구지뽕
06,과실류,22,오디,99,기타
06,과실류,23,버찌,01,버찌(일반)
06,과실류,23,버찌,02,재래종
06,과실류,23,버찌,03,좌등금
06,과실류,23,버찌,98,버찌(수입)
06,과실류,23,버찌,99,기타
06,과실류,24,석류,01,석류(일반)
06,과실류,24,석류,98,석류(수입)
06,과실류,25,매실,01,매실(일반)
06,과실류,25,매실,02,청매실
06,과실류,25,매실,03,홍매실
06,과실류,25,매실,99,기타
06,과실류,26,앵두,01,앵두(일반)
06,과실류,26,앵두,98,앵두(수입)
06,과실류,27,무화과,01,무화과(일반)
06,과실류,27,무화과,98,무화과(수입)
06,과실류,28,으름,01,으름(일반)
06,과실류,29,수구리,01,수구리(일반)
06,과실류,30,산사,01,산사(일반)
06,과실류,31,아몬드,01,아몬드(일반)
06,과실류,31,아몬드,98,아몬드(수입)
06,과실류,32,피스타치오,01,피스타치오(일반)
06,과실류,33,탱자,01,탱자(일반)
06,과실류,34,아보카도,01,아보카도(일반)
06,과실류,34,아보카도,98,아보카도(수입)
06,과실류,35,야자,01,야자(일반)
06,과실류,35,야자,98,야자(수입)
06,과실류,36,망고,01,망고(일반)
06,과실류,36,망고,02,애플망고
06,과실류,36,망고,98,망고(수입)
06,과실류,37,망고스턴,01,망고스턴(일반)
06,과실류,37,망고스턴,98,망고스턴(수입)
06,과실류,38,코코넛,01,코코넛(일반)
06,과실류,38,코코넛,98,코코넛(수입)
06,과실류,39,보리수,01,보리수(일반)
06,과실류,39,보리수,98,보리수(수입)
06,과실류,40,체리모야,01,체리모야(일반)
06,과실류,41,비파,01,비파(일반)
06,과실류,42,리치,01,리치(일반)
06,과실류,42,리치,98,리치(수입)
06,과실류,43,용안,-,-
06,과실류,44,듀리안,01,듀리안(일반)
06,과실류,44,듀리안,98,듀리안(수입)
06,과실류,45,패션푸룻,01,패션푸룻(일반)
06,과실류,46,파파야,01,파파야(일반)
06,과실류,46,파파야,98,파파야(수입)
06,과실류,47,구와바,01,구와바(일반)
06,과실류,48,페이조아,01,페이조아(일반)
06,과실류,49,사포딜라,01,사포딜라(일반)
06,과실류,50,스타애플,-,-
06,과실류,51,빵나무,01,빵나무(일반)
06,과실류,52,잭프룻,01,잭프룻(일반)
06,과실류,53,포포,01,포포나무 열매
06,과실류,54,아세로라,-,-
06,과실류,55,아보케이트,01,아보케이트(일반)
06,과실류,56,선인장열매,01,선인장열매(일반)
06,과실류,57,체리,01,체리(일반)
06,과실류,57,체리,98,체리(수입)
06,과실류,58,용과,01,용과(일반)
06,과실류,58,용과,98,용과(수입)
06,과실류,59,블루베리,01,블루베리(일반)
06,과실류,59,블루베리,02,하니베리
06,과실류,59,블루베리,97,건블루베리(수입)
06,과실류,59,블루베리,98,블루베리(수입)
06,과실류,60,람부탄,01,람부탄(일반)
06,과실류,60,람부탄,98,람부탄(수입)
06,과실류,61,롱간,01,롱간(일반)
06,과실류,63,아로니아,01,아로니아(일반)
06,과실류,63,아로니아,98,아로니아(수입)
06,과실류,64,블랙베리,01,블랙베리(일반)
06,과실류,65,아사이베리,01,아사이베리(일반)
06,과실류,66,칼슘나무,01,칼슘나무(일반)
06,과실류,67,블랙커런트,01,블랙커런트(일반)
06,과실류,68,하스카프,01,하스카프(일반)
06,과실류,69,불수감,01,불수감(일반)
06,과실류,70,흑노호,01,흑노호(일반)
06,과실류,71,플럼코트,01,플럼코트(일반)
06,과실류,72,카무카무,01,카무카무
06,과실류,74,혼합과실,01,혼합과실(일반)
06,과실류,75,플루오트,01,플루오트(일반)
06,과실류,76,구즈베리,01,구즈베리(일반)
06,과실류,76,구즈베리,02,케이프구즈베리
06,과실류,77,체리자두,01,체리자두(일반)
06,과실류,78,구스베리,-,-
06,과실류,80,구아바,01,구아바(일반)
06,과실류,81,깔라만시,01,깔라만시(일반)
06,과실류,99,기타,98,과실류(수입)
06,과실류,99,기타,99,과실류(기타)
07,수실류,01,밤,01,밤(일반)
07,수실류,01,밤,02,옥광
07,수실류,01,밤,03,이평
07,수실류,01,밤,07,은행율
07,수실류,01,밤,08,광주조생
07,수실류,01,밤,09,대보
07,수실류,01,밤,10,대홍
07,수실류,01,밤,11,만적
07,수실류,01,밤,12,산대율
07,수실류,01,밤,13,삼조생
07,수실류,01,밤,14,유마
07,수실류,01,밤,15,은기
07,수실류,01,밤,16,중흥율
07,수실류,01,밤,17,축파
07,수실류,01,밤,18,평기
07,수실류,01,밤,19,흑율
07,수실류,01,밤,20,생율
07,수실류,01,밤,21,건율
07,수실류,01,밤,95,옥광(수입)
07,수실류,01,밤,96,이평(수입)
07,수실류,01,밤,97,은행율(수입)
07,수실류,01,밤,99,기타
07,수실류,02,대추,01,대추(일반)
07,수실류,02,대추,02,건대추
07,수실류,02,대추,03,국뢰
07,수실류,02,대추,04,금성
07,수실류,02,대추,05,나주재래
07,수실류,02,대추,06,무등
07,수실류,02,대추,07,보사갑
07,수실류,02,대추,08,복조
07,수실류,02,대추,09,산조
07,수실류,02,대추,10,월출
07,수실류,02,대추,11,태국
07,수실류,02,대추,12,태국감조
07,수실류,02,대추,13,태출밀조
07,수실류,02,대추,14,생대추
07,수실류,02,대추,15,태상왕
07,수실류,02,대추,97,건대추(수입)
07,수실류,02,대추,98,대추(수입)
07,수실류,02,대추,99,기타
07,수실류,03,잣,01,잣(일반)
07,수실류,03,잣,02,깐잣
07,수실류,03,잣,03,피잣
07,수실류,03,잣,97,깐잣(수입)
07,수실류,03,잣,98,잣(수입)
07,수실류,03,잣,99,기타
07,수실류,04,호두,01,호두(일반)
07,수실류,04,호두,02,깐호두
07,수실류,04,호두,03,보오항
07,수실류,04,호두,04,페인
07,수실류,04,호두,05,프랑켓트
07,수실류,04,호두,06,하틀리
07,수실류,04,호두,07,황금
07,수실류,04,호두,08,피호두
07,수실류,04,호두,97,깐호두(수입)
07,수실류,04,호두,98,호두(수입)
07,수실류,04,호두,99,기타
07,수실류,05,은행,01,은행(일반)
07,수실류,05,은행,02,깐은행
07,수실류,05,은행,03,피은행
07,수실류,05,은행,98,은행(수입)
07,수실류,05,은행,99,기타
07,수실류,06,도토리,01,도토리(일반)
07,수실류,06,도토리,02,깐도토리
07,수실류,06,도토리,03,피도토리
07,수실류,06,도토리,99,기타
07,수실류,07,개암,01,개암(일반)
07,수실류,08,머루,01,머루(일반)
07,수실류,08,머루,02,개머루
07,수실류,08,머루,03,왕머루
07,수실류,08,머루,04,새머루
07,수실류,08,머루,98,머루(수입)
07,수실류,08,머루,99,기타
07,수실류,09,다래,01,다래(일반)
07,수실류,09,다래,02,다래순
07,수실류,09,다래,98,다래(수입)
07,수실류,09,다래,99,기타
07,수실류,10,피칸,01,피칸(일반)
07,수실류,11,캐슈넛,01,캐슈넛(일반)
07,수실류,12,떫은감,-,-
07,수실류,13,곶감,-,-
07,수실류,99,기타,99,기타
08,과일과채류,01,수박,01,수박(일반)
08,과일과채류,01,수박,02,복수박
08,과일과채류,01,수박,03,노란수박
08,과일과채류,01,수박,04,무등산수박
08,과일과채류,01,수박,05,고구형수박
08,과일과채류,01,수박,06,흑수박
08,과일과채류,01,수박,07,속노란수박
08,과일과채류,01,수박,08,꿀수박
08,과일과채류,01,수박,09,금메달수박
08,과일과채류,01,수박,10,달고나수박
08,과일과채류,01,수박,11,이슬단
08,과일과채류,01,수박,12,올림피아
08,과일과채류,01,수박,13,환호성
08,과일과채류,01,수박,14,수박(일반)(꼭지절단)
08,과일과채류,01,수박,15,복수박(꼭지절단)
08,과일과채류,01,수박,16,흑수박(꼭지절단)
08,과일과채류,01,수박,17,꿀수박(꼭지절단)
08,과일과채류,01,수박,18,애플수박
08,과일과채류,01,수박,19,부라보꿀
08,과일과채류,01,수박,20,블랙위너
08,과일과채류,01,수박,21,산타꿀
08,과일과채류,01,수박,22,스피드꿀
08,과일과채류,01,수박,23,씨드리스
08,과일과채류,01,수박,24,환상꿀
08,과일과채류,01,수박,99,기타
08,과일과채류,02,참외,00,참외(일반)
08,과일과채류,02,참외,01,금싸라기
08,과일과채류,02,참외,02,개구리참외
08,과일과채류,02,참외,03,노랑참외
08,과일과채류,02,참외,04,은천참외
08,과일과채류,02,참외,05,금지개
08,과일과채류,02,참외,06,오복
08,과일과채류,02,참외,07,금자탑
08,과일과채류,02,참외,08,007
08,과일과채류,02,참외,09,슈퍼 007
08,과일과채류,02,참외,10,칠성꿀
08,과일과채류,02,참외,11,성주꿀
08,과일과채류,02,참외,12,금도령
08,과일과채류,02,참외,13,금천
08,과일과채류,02,참외,14,만리장성
08,과일과채류,02,참외,15,부자꿀
08,과일과채류,02,참외,16,스마트꿀
08,과일과채류,02,참외,17,하늘애
08,과일과채류,02,참외,18,슈퍼꿀
08,과일과채류,02,참외,19,조은대
08,과일과채류,02,참외,20,팔복꿀
08,과일과채류,02,참외,21,바른꿀
08,과일과채류,02,참외,22,은하수꿀
08,과일과채류,02,참외,23,참미소꿀
08,과일과채류,02,참외,24,참사랑꿀
08,과일과채류,02,참외,25,피엠알하니스타
08,과일과채류,02,참외,26,달달하니
08,과일과채류,02,참외,27,스마트플러스
08,과일과채류,02,참외,28,피엠알환호성
08,과일과채류,02,참외,29,강찬꿀
08,과일과채류,02,참외,30,미리내꿀
08,과일과채류,02,참외,99,기타
08,과일과채류,03,토마토,01,토마토(일반)
08,과일과채류,03,토마토,02,마스카라
08,과일과채류,03,토마토,03,완숙토마토
08,과일과채류,03,토마토,04,찰토마토
08,과일과채류,03,토마토,05,쿠마토
08,과일과채류,03,토마토,06,릴리앙스
08,과일과채류,03,토마토,07,대저토마토
08,과일과채류,03,토마토,09,블랙체인지
08,과일과채류,03,토마토,99,기타
08,과일과채류,04,딸기,00,딸기(일반)
08,과일과채류,04,딸기,01,여홍
08,과일과채류,04,딸기,02,여봉
08,과일과채류,04,딸기,03,수홍
08,과일과채류,04,딸기,04,보교
08,과일과채류,04,딸기,05,홍교
08,과일과채류,04,딸기,06,장희
08,과일과채류,04,딸기,07,정보
08,과일과채류,04,딸기,08,육보
08,과일과채류,04,딸기,09,산딸기
08,과일과채류,04,딸기,10,미녀봉
08,과일과채류,04,딸기,11,매향
08,과일과채류,04,딸기,12,행향
08,과일과채류,04,딸기,13,설향
08,과일과채류,04,딸기,14,금향
08,과일과채류,04,딸기,15,천사
08,과일과채류,04,딸기,16,밀양1호
08,과일과채류,04,딸기,17,천보
08,과일과채류,04,딸기,18,청홍
08,과일과채류,04,딸기,19,통일1호
08,과일과채류,04,딸기,20,플라밍고
08,과일과채류,04,딸기,21,SD
08,과일과채류,04,딸기,22,사찌
08,과일과채류,04,딸기,23,싼타
08,과일과채류,04,딸기,24,죽향
08,과일과채류,04,딸기,25,왕딸기
08,과일과채류,04,딸기,26,담향
08,과일과채류,04,딸기,27,마이봉
08,과일과채류,04,딸기,28,조홍
08,과일과채류,04,딸기,29,선홍
08,과일과채류,04,딸기,30,고하
08,과일과채류,04,딸기,31,금실
08,과일과채류,04,딸기,32,아리향
08,과일과채류,04,딸기,33,메리퀸
08,과일과채류,04,딸기,34,비타베리
08,과일과채류,04,딸기,35,숙향
08,과일과채류,04,딸기,36,킹스베리
08,과일과채류,04,딸기,37,만년설
08,과일과채류,04,딸기,38,홍희
08,과일과채류,04,딸기,98,딸기(수입)
08,과일과채류,04,딸기,99,기타
08,과일과채류,05,멜론,00,멜론(일반)
08,과일과채류,05,멜론,01,네트계
08,과일과채류,05,멜론,02,황색
08,과일과채류,05,멜론,03,백피계
08,과일과채류,05,멜론,04,파파야계
08,과일과채류,05,멜론,05,얼스계
08,과일과채류,05,멜론,06,잔네트계
08,과일과채류,05,멜론,07,적육메론
08,과일과채류,05,멜론,08,가야백자
08,과일과채류,05,멜론,09,마블
08,과일과채류,05,멜론,10,별똥별
08,과일과채류,05,멜론,11,넘버원
08,과일과채류,05,멜론,12,블루
08,과일과채류,05,멜론,13,설향
08,과일과채류,05,멜론,14,은설
08,과일과채류,05,멜론,15,골든볼
08,과일과채류,05,멜론,16,감천
08,과일과채류,05,멜론,17,켄달로프
08,과일과채류,05,멜론,18,레드퀸
08,과일과채류,05,멜론,19,하미과
08,과일과채류,05,멜론,98,멜론(수입)
08,과일과채류,05,멜론,99,기타
08,과일과채류,06,방울토마토,01,방울토마토(일반)
08,과일과채류,06,방울토마토,02,송이토마토
08,과일과채류,06,방울토마토,03,대추방울
08,과일과채류,06,방울토마토,04,아지토마토
08,과일과채류,06,방울토마토,05,구기자방울
08,과일과채류,06,방울토마토,99,기타
08,과일과채류,99,기타,99,과일과채류(기타)
09,과채류,01,오이,00,오이(일반)
09,과채류,01,오이,01,취청
09,과채류,01,오이,02,백다다기
09,과채류,01,오이,03,가시오이
09,과채류,01,오이,04,청풍
09,과채류,01,오이,05,노각
09,과채류,01,오이,06,피클오이
09,과채류,01,오이,07,캡오이
09,과채류,01,오이,08,구르미오이
09,과채류,01,오이,09,청노각
09,과채류,01,오이,10,사엽
09,과채류,01,오이,11,미니오이
09,과채류,01,오이,99,기타
09,과채류,02,호박,00,호박(일반)
09,과채류,02,호박,01,애호박
09,과채류,02,호박,02,쥬키니호박
09,과채류,02,호박,03,늙은호박
09,과채류,02,호박,04,풋호박
09,과채류,02,호박,05,단호박
09,과채류,02,호박,06,화초호박
09,과채류,02,호박,07,호박고지
09,과채류,02,호박,08,다보다
09,과채류,02,호박,09,국수호박
09,과채류,02,호박,10,동과
09,과채류,02,호박,11,청호박
09,과채류,02,호박,12,개구리호박
09,과채류,02,호박,13,나물박
09,과채류,02,호박,14,건호박
09,과채류,02,호박,15,미니밤호박
09,과채류,02,호박,97,호박(수입)
09,과채류,02,호박,98,단호박(수입)
09,과채류,02,호박,99,기타
09,과채류,03,가지,01,가지(일반)
09,과채류,03,가지,02,건가지
09,과채류,03,가지,03,꽈리
09,과채류,03,가지,04,단가지
09,과채류,03,가지,05,축양
09,과채류,03,가지,06,흑진주
09,과채류,03,가지,07,오토킹
09,과채류,03,가지,97,건가지(수입)
09,과채류,03,가지,99,기타
09,과채류,04,박,01,박(일반)
09,과채류,04,박,02,박고지
09,과채류,04,박,04,차요테
09,과채류,04,박,05,여주
09,과채류,04,박,99,기타
09,과채류,05,백과,01,백과(일반)
09,과채류,05,백과,02,황색
09,과채류,05,백과,03,백색
09,과채류,05,백과,99,기타
09,과채류,99,기타,01,수세미(일반)
09,과채류,99,기타,99,과채류(기타)
10,엽경채류,01,배추,00,배추(일반)
